experiment_id,nsc,highest_tested_concentration,cell_line,log_ec50,response_zero,response_inflection,hill_slope,log_ic50
11628,747973,1.00E-05,NCI-H1105,-8.195408686,6.555149117,104.0176086,-1.116766331,-8.102451584
3136,82151,1.00E-05,NCI-H1105,-7.685106916,1.214235433,97.65795578,-2.24965735,-7.677937845
5002,141540,1.00E-05,NCI-H1105,-6.535557347,-0.18610103,97.23019188,-1.559620351,-6.564816256
8208,628503,1.00E-05,NCI-H1105,-8.425489569,13.09165618,73.07417618,-2.146306092,-8.55900863
4772,125973,1.00E-05,NCI-H1105,-8.354459247,11.32123098,92.20680969,-2.208752709,-8.336036881
1347,24559,1.00E-05,NCI-H1105,-7.725089802,1.181406663,107.174225,-5.087801825,-7.644361909
7190,608210,1.00E-05,NCI-H1105,-7.449880997,6.859512734,108.6001148,-1.424806517,-7.348639362
22060,758252,1.00E-05,NCI-H1105,-8.217476797,-0.716724092,102.2476886,-5.198153089,-8.148742324
802,9706,1.00E-05,NCI-H1105,-6.545831427,10.64620106,99.54746839,-2.201764263,-6.510716832
724,8806,1.00E-05,NCI-H1105,-5.885106544,6.703858833,102.6371549,-2.391371033,-5.817608964
11394,747599,1.00E-05,NCI-H1105,-5.22984594,-4.221105239,100.9893908,-2.916546414,-5.243724192
4154,123127,1.00E-05,NCI-H1105,-7.568377443,3.788577723,103.3389171,-3.741647348,-7.570527421
4156,123127,1.00E-05,NCI-H1105,-7.532956208,1.834537467,96.069952,-3.863311483,-7.578986869
7442,609699,1.00E-05,NCI-H1105,-8.691159531,0.780663321,114.35674,-3.554656537,-8.605100946
4157,123127,1.00E-05,NCI-H1105,-7.498729019,2.419080451,103.7923499,-5.5131323,-7.551326184
7443,609699,1.00E-05,NCI-H1105,-8.701995287,0.900285252,107.7205288,-3.476538356,-8.633099675
5543,180973,0.0002,NCI-H1105,-5.469628971,-0.770716851,98.97779972,-5.692228776,-5.410410489
7444,609699,1.00E-05,NCI-H1105,-8.689813479,1.173565299,116.6285633,-3.191903731,-8.599371707
4159,123127,1.00E-05,NCI-H1105,-7.523464674,3.301478351,95.67768413,-3.669788539,-7.565939358
7445,609699,1.00E-05,NCI-H1105,-8.690087369,0.517929575,105.0375703,-3.610221721,-8.631497602
5546,180973,0.0002,NCI-H1105,-5.154669446,-0.296768953,96.86226178,-4.425831459,-5.198943739
17033,755981,1.00E-05,NCI-H1105,-5.165542553,-47.4598201,95.86830695,-1.813568103,-5.365249458
24852,759675,1.00E-05,NCI-H1105,-5.85451152,42.85488148,96.69854744,-12.43984437,-5.544065076
24930,759676,1.00E-05,NCI-H1105,-6.586628054,31.888196,102.6819966,-0.668288161,-5.881447709
26962,761193,1.00E-05,NCI-H1105,-5.484054394,-1.034232356,100.0115282,-1.688158418,-5.492408021
19849,757148,1.00E-05,NCI-H1105,-5.736710912,-6.571433307,98.36055506,-1.324835162,-5.788571382
23759,759094,1.00E-05,NCI-H1105,-5.127891649,18.37013774,101.6516676,-2.710429632,-5.056296986
24303,759498,1.00E-05,NCI-H1105,-6.362782212,40.91280133,103.8722534,-12.49596022,-6.032675895
25397,760144,1.00E-05,NCI-H1105,-6.084625431,-36.83528489,118.7306506,-0.341869523,-6.382215212
29693,762673,1.00E-05,NCI-H1105,-7.106766392,0.01722577,99.69466122,-2.457368487,-7.117739033
8600,649890,1.00E-05,NCI-H1105,-6.871446801,-0.556262488,97.61481953,-2.991313854,-6.863804054
13036,754349,1.00E-05,NCI-H1105,-5.917935139,28.76705853,101.0558792,-1.664624085,-5.650761104
15390,755606,1.00E-05,NCI-H1105,-5.04492687,12.92669779,99.0327681,-3.105043255,-5.009053903
18366,756652,1.00E-05,NCI-H1105,-4.281833282,-62.05790636,106.5598546,-0.36360597,-5.104204632
18757,756658,1.00E-05,NCI-H1105,-5.239748168,-8.698503756,104.6382664,-4.245413633,-5.249488147
24616,759660,1.00E-05,NCI-H1105,-5.497657683,-13.30570053,101.7430182,-0.61417299,-5.645154845
25710,760536,1.00E-05,NCI-H1105,-5.344236832,-51.67382836,105.6984999,-0.391281104,-6.015994701
26571,761188,1.00E-05,NCI-H1105,-4.703161534,-106.0618432,104.8976288,-0.848702516,-5.264013768
28127,761691,1.00E-05,NCI-H1105,-7.864131689,7.681612293,97.44341285,-2.830758586,-7.835214196
12645,754344,1.00E-05,NCI-H1105,-7.331044608,4.312482481,98.70891803,-2.218047434,-7.298284009
13978,754361,1.00E-05,NCI-H1105,-5.695287388,14.36243158,101.2250639,-2.355580229,-5.624692638
14057,754362,1.00E-05,NCI-H1105,-5.128519652,-24.66391976,100.0017817,-4.51289476,-5.243419454
16486,755774,1.00E-05,NCI-H1105,-7.705609012,2.254634936,94.09710399,-1.106269251,-7.733814747
16875,755927,1.00E-05,NCI-H1105,-5.053954173,-74.22922303,101.3093475,-2.109086929,-5.288261584
18678,756657,1.00E-05,NCI-H1105,-5.777113706,0.069923531,98.03613488,-3.583170213,-5.757914217
21331,758243,1.00E-05,NCI-H1105,-6.326616671,8.354816705,93.08111471,-1.873292391,-6.30288773
22661,758485,1.00E-05,NCI-H1105,-6.057068979,12.62854297,97.22546981,-3.735757127,-6.060822201
13589,754356,1.00E-05,NCI-H1105,-5.519531921,37.86170056,100.3072187,-8.553058572,-5.306532725
13668,754357,1.00E-05,NCI-H1105,-5.787649883,-3.397631574,101.3025593,-1.23717743,-5.797585696
14527,755385,1.00E-05,NCI-H1105,-6.189374153,30.81140856,102.0390354,-0.599897462,-5.465280876
21882,758250,1.00E-05,NCI-H1105,-7.967402776,18.22066203,121.9623727,-0.648375727,-7.416699808
22817,758487,1.00E-05,NCI-H1105,-5.49535237,-6.1657563,96.5977535,-2.384716922,-5.552905595
25008,759677,1.00E-05,NCI-H1105,-7.481827221,10.67835799,105.2125908,-0.938471136,-7.316777676
26414,761069,1.00E-05,NCI-H1105,-10.46879993,-9.454890645,242.5241251,-0.192142161,-7.810352195
26806,761191,1.00E-05,NCI-H1105,-5.540992113,14.52803762,95.07852809,-3.319212356,-5.526604573
28753,762151,1.00E-05,NCI-H1105,-6.632280721,1.034746943,108.8166853,-0.809227139,-6.53362919
28988,762154,1.00E-05,NCI-H1105,-8.096511084,14.25659216,100.8469769,-3.941944677,-8.046478922
18836,756659,1.00E-05,NCI-H1105,-4.964837256,-109.3578325,100.233872,-1.221951231,-5.395890184
19926,757149,1.00E-05,NCI-H1105,-7.92673832,15.67253992,94.33093174,-3.129754679,-7.904736649
22426,758256,1.00E-05,NCI-H1105,-6.614041184,28.00630504,98.70678121,-1.928790485,-6.434817251
43247,774901,1.00E-05,NCI-H1105,-5.834461632,26.18204491,104.886358,-2.877642125,-5.648803352
29300,762418,1.00E-05,NCI-H1105,-7.632620063,5.819018122,96.29539567,-5.294228026,-7.620640974
23680,758873,1.00E-05,NCI-H1105,-6.95586679,-0.597532857,87.71105288,-1.845728373,-7.051256534
28909,762153,1.00E-05,NCI-H1105,-5.994184098,-4.978580132,94.61463744,-1.760570366,-6.065843057
13115,754350,1.00E-05,NCI-H1105,-5.209258505,-45.85181387,97.93981182,-1.436688942,-5.424275069
13510,754355,1.00E-05,NCI-H1105,-5.17596324,-41.25380068,97.23854576,-1.405744359,-5.389258868
17582,756642,1.00E-05,NCI-H1105,-6.587661066,2.625344173,92.20545934,-3.041317246,-6.634364374
21803,758249,1.00E-05,NCI-H1105,-6.709911465,0.001322888,97.11523001,-3.411339221,-6.703640503
22975,758489,1.00E-05,NCI-H1105,-7.391398571,6.343190743,98.68312616,-1.697809398,-7.357262455
23054,758490,1.00E-05,NCI-H1105,-4.473312703,-287.7048869,96.81975758,-1.410544025,-5.128696321
24381,759657,1.00E-05,NCI-H1105,-8.144495514,-0.614246815,77.82914161,-6.598248658,-8.184174496
25318,760143,1.00E-05,NCI-H1105,-6.863191428,-0.35145035,79.97612654,-2.842522988,-6.972851768
29379,762419,1.00E-05,NCI-H1105,-7.082365088,8.579261866,98.28289935,-2.983531969,-7.075053876
12410,753686,1.00E-05,NCI-H1105,-5.641923444,6.508125561,95.35002802,-2.460380011,-5.650024819
25475,760442,1.00E-05,NCI-H1105,-8.014469207,5.699207235,100.7246616,-3.283180748,-8.020668508
5312,170984,1.00E-05,NCI-H1105,-5.125317149,14.49682694,97.93088779,-3.248317593,-5.10553117
15547,755762,1.00E-05,NCI-H1105,-8.037384253,44.27836713,100.9027662,-4.085628055,-7.680684218
25632,760444,1.00E-05,NCI-H1105,-10.75196499,31.76680248,314.6090415,-0.357202707,-7.485415048
20160,757334,1.00E-05,NCI-H1105,-9.599224582,34.86790463,613.3492465,-1.784857156,-8.636895369
22348,758255,1.00E-05,NCI-H1105,-7.075888993,4.758669903,91.15392885,-4.008105109,-7.124038596
27505,761386,1.00E-05,NCI-H1105,-5.210624228,13.51622097,103.3325324,-1.688205289,-5.110628395
22061,758252,1.00E-05,NCI-H1105,-7.8024707,-0.130315535,96.7314404,-5.290958811,-7.750016952
28831,762152,1.00E-05,NCI-H1105,-6.76451903,1.003229909,100.5779141,-9.691078328,-6.675443828
2380,49842,1.00E-05,NCI-H1105,-8.144261329,4.944486878,99.42556035,-1.824922699,-8.114044746
13823,754359,1.00E-05,NCI-H1105,-5.72931583,-0.351889455,98.32410901,-8.192663371,-5.722076094
14293,754366,1.00E-05,NCI-H1105,-6.292375132,-0.05007455,84.28698162,-2.712226473,-6.34265655
33467,764756,1.00E-05,NCI-H1105,-5.174151232,11.10690021,97.78875201,-4.215875734,-5.176027133
32543,764515,1.00E-05,NCI-H1105,-5.463036229,7.19820392,103.2388985,-0.874221407,-5.346626953
33236,764658,1.00E-05,NCI-H1105,-6.977681747,43.41727293,100.2638686,-0.757550509,-5.778484865
31003,764036,1.00E-05,NCI-H1105,-8.21175507,0.866005465,96.34248819,-4.011889682,-8.17523485
31927,764136,1.00E-05,NCI-H1105,-6.871020593,-0.96111374,96.80200023,-2.727279922,-6.872848825
34391,765436,1.00E-05,NCI-H1105,-5.721644642,5.54202724,105.2031199,-1.955240309,-5.668215023
30464,763579,1.00E-05,NCI-H1105,-7.163657276,46.75611235,106.0448066,-2.907422569,-6.586052319
32235,764334,1.00E-05,NCI-H1105,-7.619872055,0.711986465,99.67825298,-2.906967479,-7.619850903
32620,764516,1.00E-05,NCI-H1105,-3.194753982,-325.3714364,103.8925283,-0.397120969,-5.33410863
36316,766821,1.00E-05,NCI-H1105,-5.105566271,-21.77924649,102.577945,-5.124710095,-5.220853421
37009,767006,1.00E-05,NCI-H1105,-1.906548817,-5684.668088,101.7306225,-0.588263322,-5.404845498
30772,763930,1.00E-05,NCI-H1105,-7.759350538,36.5335057,97.82575717,-2.423869221,-7.483964253
33852,764820,1.00E-05,NCI-H1105,-6.149260902,45.70321348,101.2250427,-2.365566806,-5.584822256
34776,765695,1.00E-05,NCI-H1105,-4.965832128,-69.9153478,100.126365,-1.967051205,-5.213928439
35238,765889,1.00E-05,NCI-H1105,-6.101086601,-135.5047622,204.6672233,-0.130573024,-6.706508679
36393,766824,1.00E-05,NCI-H1105,-5.637711493,-2.99454176,105.008408,-1.359348998,-5.631177504
28363,761759,1.00E-05,NCI-H1105,-7.326194574,12.69643451,96.83505469,-9.482394039,-7.177803869
32697,764517,1.00E-05,NCI-H1105,-5.094168174,18.75403684,96.75261426,-10.68768331,-5.162969713
34083,765262,1.00E-05,NCI-H1105,-5.509138435,1.05771089,101.1895525,-9.592124135,-5.590075836
34160,765395,1.00E-05,NCI-H1105,-5.955398586,38.66818272,97.4422696,-14.30552601,-5.664672562
34853,765775,1.00E-05,NCI-H1105,-8.286614337,2.721414959,123.9242136,-1.462654587,-8.129802931
30156,763525,1.00E-05,NCI-H1105,-1.879156653,-2243.707338,104.5852367,-0.487343303,-5.240583745
9768,710464,1.00E-05,NCI-H1105,-3.939761814,-866.7565109,100.355137,-1.119467734,-5.101153986
35854,766270,1.00E-05,NCI-H1105,-5.845745846,-16.39014927,87.88627796,-0.991244419,-6.109761502
33929,764821,1.00E-05,NCI-H1105,-5.437845975,10.13592674,99.61161393,-3.073918903,-5.365056452
37240,767124,1.00E-05,NCI-H1105,-5.097781921,35.78993993,97.61034912,-8.548802862,-5.056093766
30233,763526,1.00E-05,NCI-H1105,-5.473605908,10.99482677,99.3514341,-2.787797532,-5.410542115
31234,764040,1.00E-05,NCI-H1105,-5.111289421,7.017361753,95.940409,-2.594554717,-5.122604697
40628,772196,1.00E-05,NCI-H1105,-6.878242064,9.940001323,107.5046946,-1.243600944,-6.734228334
40936,772255,1.00E-05,NCI-H1105,-8.642923356,6.463323536,137.6940302,-1.668820697,-8.44568944
42245,773094,1.00E-05,NCI-H1105,-5.737374818,1.042084089,94.67067243,-3.092281322,-5.745550577
23209,758627,1.00E-05,NCI-H1105,-5.073438913,-39.53507718,106.9593455,-5.852022279,-5.223975607
38164,767746,1.00E-05,NCI-H1105,-3.934069106,-743.275592,105.8121038,-0.849050726,-5.335057344
42861,773262,1.00E-05,NCI-H1105,-6.821637814,26.6648616,102.8440245,-0.95349385,-6.447273772
35700,766254,1.00E-05,NCI-H1105,-7.678233811,-0.571122465,97.76186862,-4.313725456,-7.657931967
37933,767600,1.00E-05,NCI-H1105,-5.205913874,-7.381829928,100.9221076,-3.57442334,-5.239005076
41167,772351,1.00E-05,NCI-H1105,-7.801301128,43.65247919,103.3989386,-11.79161236,-7.445853104
42014,772920,1.00E-05,NCI-H1105,-5.243483697,-10.45595944,101.6151804,-2.323500311,-5.2757562
39165,768072,1.00E-05,NCI-H1105,-8.330814364,15.79266765,91.87637325,-8.519347382,-8.256901756
40012,771644,1.00E-05,NCI-H1105,-7.330186204,3.801807663,103.0166169,-1.582754445,-7.277378226
19694,757043,1.00E-05,NCI-H1105,-9.792308034,0.14859651,521.1489527,-0.557508915,-8.015898954
20237,757363,1.00E-05,NCI-H1105,-5.206152377,-13.83477459,99.25530099,-3.961017241,-5.261048232
38472,767951,1.00E-05,NCI-H1105,-6.898505884,3.313859637,98.43961491,-0.765076017,-6.875892126
39396,768112,1.00E-05,NCI-H1105,-8.706197664,0.177361908,96.30165884,-3.688627961,-8.675270102
979,14229,1.00E-05,NCI-H1105,-5.154788965,-12.1328911,99.34214714,-2.098236453,-5.223189717
33775,764778,1.00E-05,NCI-H1105,-5.091617537,19.92051453,100.6519222,-5.081254197,-5.076401907
38626,767953,1.00E-05,NCI-H1105,-6.046421254,12.02804817,98.82442171,-1.42456995,-5.971070563
40166,771650,1.00E-05,NCI-H1105,-5.203565439,-26.911115,101.1643164,-2.470220043,-5.293939796
42707,773260,1.00E-05,NCI-H1105,-7.241688286,0.885660121,96.21479069,-4.302829646,-7.205430874
8992,683863,1.00E-05,NCI-H1105,-6.726085907,-1.188476066,99.94946149,-1.443795363,-6.728709019
257,755,1.00E-05,NCI-H128,-5.619071088,27.40899801,103.2402726,-0.975905472,-5.212377893
335,762,1.00E-05,NCI-H128,-5.823612723,-1.691723167,97.7313112,-1.904021488,-5.830269316
1582,26980,1.00E-05,NCI-H128,-5.706946679,-4.889075553,102.9197992,-1.746274973,-5.717927911
7113,606869,1.00E-05,NCI-H128,-7.036150676,45.11876234,104.1944921,-1.759188235,-6.436512709
6490,266046,1.00E-05,NCI-H128,-5.437249586,27.58109301,103.1545201,-1.415248435,-5.144814848
6568,279836,1.00E-05,NCI-H128,-7.066808797,-2.876042979,104.9500522,-0.907661712,-7.050766758
17820,756645,1.00E-05,NCI-H128,-5.165626177,-64.05026081,106.9943681,-1.015567819,-5.463572598
23,740,1.00E-05,NCI-H128,-7.94861581,35.56521552,100.8891095,-3.14492894,-7.678620781
980,14229,1.00E-05,NCI-H128,-5.254448459,-36.59032886,103.9719333,-1.777383575,-5.374563629
11629,747973,1.00E-05,NCI-H128,-7.881249317,29.50157532,110.8727646,-1.072155219,-7.430549188
3137,82151,1.00E-05,NCI-H128,-7.323035163,0.004943878,102.4608746,-2.769371573,-7.286532558
4162,123127,1.00E-05,NCI-H128,-7.432915618,1.976981038,93.31380718,-2.453745005,-7.476242299
8209,628503,1.00E-05,NCI-H128,-8.054777986,26.55643472,70.44626246,-2.604046899,-8.093948528
27971,761432,1.00E-05,NCI-H128,-8.377864728,28.44775681,69.25763317,-2.646253629,-8.422814842
4773,125973,1.00E-05,NCI-H128,-8.218604844,26.54263411,110.1882055,-0.9680896,-7.778807452
2381,49842,1.00E-05,NCI-H128,-9.658828332,18.27726483,338.7002655,-0.910975628,-8.558642221
1348,24559,1.00E-05,NCI-H128,-7.730937034,0.746427255,105.6280664,-2.210388743,-7.68464677
7191,608210,1.00E-05,NCI-H128,-7.445573168,22.55225524,102.8689944,-1.50824184,-7.223977914
803,9706,1.00E-05,NCI-H128,-5.353193086,-20.51513476,103.637468,-1.825349571,-5.413109382
7448,609699,1.00E-05,NCI-H128,-6.261673131,-5.885143974,96.3987739,-0.849605172,-6.35638461
4163,123127,1.00E-05,NCI-H128,-7.274033631,0.711807353,97.10899514,-2.18044558,-7.265878792
7450,609699,1.00E-05,NCI-H128,-5.91183066,11.10003506,95.69525954,-1.515389472,-5.851209923
4165,123127,1.00E-05,NCI-H128,-6.307172838,9.676471344,99.00989556,-2.762446317,-6.240816809
5549,180973,0.0002,NCI-H128,-4.57364498,-1.905541626,98.91704062,-3.593281952,-4.542871828
5550,180973,0.0002,NCI-H128,-4.700769431,-0.504330743,95.80520718,-3.550920095,-4.754519804
4167,123127,1.00E-05,NCI-H128,-6.571789258,3.761969646,100.3098975,-2.708813543,-6.579149398
4168,123127,1.00E-05,NCI-H128,-6.563924382,3.843890826,98.44183,-2.231213566,-6.571144072
7454,609699,1.00E-05,NCI-H128,-5.923361118,-4.291369124,101.1553215,-1.075475628,-5.9467607
5554,180973,0.0002,NCI-H128,-4.590331228,0.116121784,95.92809938,-5.598451885,-4.534121373
25398,760144,1.00E-05,NCI-H128,-1.59588392,-8459.20521,99.84540949,-0.58666683,-5.419693091
18600,756656,1.00E-05,NCI-H128,-3.142712335,-314.6081943,102.7353937,-0.435118322,-5.084364615
18758,756658,1.00E-05,NCI-H128,-5.036225022,-48.73896766,105.0138829,-8.462626624,-5.222186503
26572,761188,1.00E-05,NCI-H128,-6.361672291,32.0785535,101.0605057,-1.883622269,-6.080887021
13274,754352,1.00E-05,NCI-H128,-6.876898178,13.52255472,103.8547523,-1.85833607,-6.755180755
16487,755774,1.00E-05,NCI-H128,-10.8971431,-98.04895303,420.0885476,-0.109656071,-7.266187765
18679,756657,1.00E-05,NCI-H128,-5.173178125,6.975594797,100.5984449,-4.635497308,-5.186767354
21332,758243,1.00E-05,NCI-H128,-2.161399315,-714.3219446,93.86554131,-0.380436729,-5.432112899
28754,762151,1.00E-05,NCI-H128,-5.66845243,-46.21040502,105.6330228,-0.59148679,-6.079801549
18837,756659,1.00E-05,NCI-H128,-4.823492174,-133.5064164,100.3512715,-1.860322351,-5.189618724
19927,757149,1.00E-05,NCI-H128,-3.660758079,-248.1992183,303.6340487,-0.02970763,-6.027203188
22427,758256,1.00E-05,NCI-H128,-6.144664488,6.666470576,101.0202315,-1.057321504,-6.078150342
29301,762418,1.00E-05,NCI-H128,-5.022057685,-411.2555875,422.1501751,-0.052681582,-6.791881781
25555,760443,1.00E-05,NCI-H128,-2.189664432,-1276.837993,97.04456081,-0.438609557,-5.50071682
14840,755389,1.00E-05,NCI-H128,-5.422622857,40.86503175,102.8812319,-8.557285925,-5.094170033
8680,673596,1.00E-05,NCI-H128,-6.736466248,1.939670882,97.46666159,-0.978726341,-6.739280825
13116,754350,1.00E-05,NCI-H128,-4.968647836,-48.15800316,96.23761206,-1.461734921,-5.228290597
14216,754365,1.00E-05,NCI-H128,-5.957593208,-10.14636446,103.0416296,-1.26793834,-6.007699115
21804,758249,1.00E-05,NCI-H128,-6.650042679,3.312511406,101.9170039,-2.956825077,-6.637731873
29380,762419,1.00E-05,NCI-H128,-6.714679654,36.16878735,103.1893706,-1.883779968,-6.381334569
29538,762598,1.00E-05,NCI-H128,-7.733851559,31.07972284,101.8395314,-2.830072827,-7.522646199
19152,756663,1.00E-05,NCI-H128,-6.679938663,24.92512757,95.84067752,-1.506984724,-6.500530149
25476,760442,1.00E-05,NCI-H128,-7.858355629,7.584402279,104.2110584,-1.513462504,-7.77235734
15548,755762,1.00E-05,NCI-H128,-8.248052762,35.75312523,92.10394174,-14.13800244,-7.989430474
22272,758254,1.00E-05,NCI-H128,-6.667684206,1.932155386,99.43599666,-3.023248744,-6.663539554
27738,761389,1.00E-05,NCI-H128,-4.292531547,-344.5496257,95.04341988,-1.254497138,-5.07027027
6801,330507,1.00E-05,NCI-H128,-5.691429009,31.14499812,106.2744584,-3.374187809,-5.53750039
25241,759905,1.00E-05,NCI-H128,-5.692624357,7.2758257,99.54106766,-2.342996209,-5.666745688
9692,707545,1.00E-05,NCI-H128,-6.57756398,4.272926259,103.6812649,-0.858454014,-6.497298068
26650,761189,1.00E-05,NCI-H128,-8.129476439,4.042854364,95.02047781,-3.84722491,-8.119200694
24539,759659,1.00E-05,NCI-H128,-6.592409804,0.674400613,104.5100418,-1.816337495,-6.576392513
14294,754366,1.00E-05,NCI-H128,1.852766715,-6005.10025,120.4100488,-0.248499872,-5.93461258
31928,764136,1.00E-05,NCI-H128,-6.799544693,3.56002045,97.58832568,-1.775400799,-6.779534993
34315,765435,1.00E-05,NCI-H128,-8.004458243,38.75449396,117.6926424,-2.297535268,-7.563413272
34392,765436,1.00E-05,NCI-H128,-5.540279563,19.35611664,107.7510723,-1.04170313,-5.254270433
30080,763444,1.00E-05,NCI-H128,-7.026205849,25.83076177,109.7358875,-1.720355099,-6.752969515
30465,763579,1.00E-05,NCI-H128,-6.935076892,40.05087992,103.0210053,-9.499058596,-6.64159347
32236,764334,1.00E-05,NCI-H128,-7.48823813,2.544842544,106.2568239,-2.458624355,-7.473920873
31620,764091,1.00E-05,NCI-H128,-4.640131597,-65.13069145,131.7714732,-0.195603559,-5.400787467
35239,765889,1.00E-05,NCI-H128,-5.514655072,30.44527374,74.897013,-9.477929287,-5.569220546
28364,761759,1.00E-05,NCI-H128,-7.839493319,50,95.07852579,-10.24797099,-5.954242509
34161,765395,1.00E-05,NCI-H128,-5.980076341,32.70399745,97.63571453,-8.330993613,-5.812800878
35932,766271,1.00E-05,NCI-H128,-5.148672186,-20.25823497,102.3793912,-4.597552681,-5.239784172
33930,764821,1.00E-05,NCI-H128,-5.478777679,48.86801772,96.29701183,-9.892688785,-5.023195687
30234,763526,1.00E-05,NCI-H128,-5.220719261,-8.757648067,102.3837585,-3.151029007,-5.246848067
40398,771750,1.00E-05,NCI-H128,-1.532548079,-2500.603955,104.8979199,-0.41674334,-5.544245132
38088,767745,1.00E-05,NCI-H128,-7.969313667,16.08132854,102.1278863,-2.842862767,-7.913064079
41014,772290,1.00E-05,NCI-H128,-7.704677553,17.19735474,107.0376388,-3.198036167,-7.582145101
41091,772291,1.00E-05,NCI-H128,-7.437667662,16.88635836,100.8045628,-4.996464915,-7.415530592
35701,766254,1.00E-05,NCI-H128,-7.369858051,0.635787343,100.2155482,-3.118112259,-7.354147835
39551,768509,1.00E-05,NCI-H128,-7.577528348,22.26067221,97.39007049,-4.597844974,-7.529915985
41784,772885,1.00E-05,NCI-H128,-7.362107418,21.34948662,94.27854628,-9.222866544,-7.209703532
20005,757296,1.00E-05,NCI-H128,-7.638252521,1.655041052,100.4450964,-2.369598917,-7.626080646
